,Processing,Ag,Al,B,Be,Bi,Cd,Co,Cr,Cu,Er,Eu,Fe,Ga,Li,Mg,Mn,Ni,Pb,Sc,Si,Sn,Ti,V,Zn,Zr,Elongation (%),Tensile Strength (MPa),Yield Strength (MPa),class
599,Solutionised + Naturally aged,0.0,0.935967984,0.0,0.0,0.0,0.0,0.0,0.00050025,0.04002001,0.0,0.0,0.0035017509999999,0.0,0.0,0.0060030019999999,0.0070035019999999,0.0,0.0,0.0,0.0050025009999999,0.0,0.000750375,0.0,0.001250625,0.0,12.95,400.0,232.5,6
600,Solutionised + Naturally aged,0.0,0.9334,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,20.0,360.0,185.0,6
601,Solutionised + Naturally aged,0.0,0.927963982,0.0,0.0,0.0,0.0,0.0,0.00050025,0.043521761,0.0,0.0,0.002501251,0.0,0.0,0.015007504,0.0060030019999999,0.0,0.0,0.0,0.002501251,0.0,0.000750375,0.0,0.001250625,0.0,9.5,348.0,231.0,6
602,Solutionised + Naturally aged,0.0,0.977782226,0.0,0.0,0.0,0.0,0.0,0.0005003999999999,0.00060048,0.0,0.0,0.001251001,0.0,0.0,0.005754604,0.00060048,0.0,0.0,0.0,0.0115092069999999,0.0,0.0007506,0.0,0.001251001,0.0,27.5,250.5,133.0,6
603,Solutionised + Naturally aged,0.0,0.9795,0.0,0.0,0.0,0.0,0.0,0.002,0.0025,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,22.0,241.31649500000003,144.789897,6
604,Solutionised + Naturally aged,0.0,0.9792,0.0,0.0,0.0,0.0,0.0,0.002,0.0028,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,22.0,240.0,145.0,6
605,Solutionised + Naturally aged,0.0,0.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,20.0,289.579794,186.158439,6
606,Solutionised + Naturally aged,0.0,0.973021673,0.0,0.0,0.0,0.0,0.0,0.00195205,0.002752891,0.0,0.0,0.0035036790000000004,0.0,0.0,0.010010511,0.0007507880000000001,0.0,0.0,0.0,0.006006307,0.0,0.0007507880000000001,0.0,0.001251314,0.0,20.35,209.0,119.0,6
607,Solutionised + Naturally aged,0.0,0.958,0.0,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.011,0.009000000000000001,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,18.0,358.5273640000001,206.84271,6
608,Solutionised + Naturally aged,0.0,0.957,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.011,0.008,0.0,0.0,0.0,0.0139999999999999,0.0,0.0,0.0,0.0,0.0,,360.0,205.0,6
609,Solutionised + Naturally aged,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,427.474934,275.79028,6
610,Solutionised + Naturally aged,0.0,0.942,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.006,0.0069999999999999,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,,425.0,275.0,6
611,Solutionised + Naturally aged,0.0,0.935967984,0.0,0.0,0.0,0.0,0.0,0.00050025,0.04002001,0.0,0.0,0.0035017509999999,0.0,0.0,0.0060030019999999,0.0070035019999999,0.0,0.0,0.0,0.0050025009999999,0.0,0.000750375,0.0,0.001250625,0.0,12.95,400.0,232.5,6
612,Solutionised + Naturally aged,0.0,0.935,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.005,0.008,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,,425.0,290.0,6
613,Solutionised + Naturally aged,0.0,0.934,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.005,0.008,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,20.0,427.474934,289.579794,6
614,Solutionised + Naturally aged,0.0,0.973021673,0.0,0.0,0.0,0.0,0.0,0.00195205,0.002752891,0.0,0.0,0.0035036790000000004,0.0,0.0,0.010010511,0.0007507880000000001,0.0,0.0,0.0,0.006006307,0.0,0.0007507880000000001,0.0,0.001251314,0.0,20.35,209.0,119.0,6
615,Solutionised + Naturally aged,0.0,0.973021673,0.0,0.0,0.0,0.0,0.0,0.00195205,0.002752891,0.0,0.0,0.0035036790000000004,0.0,0.0,0.010010511,0.0007507880000000001,0.0,0.0,0.0,0.006006307,0.0,0.0007507880000000001,0.0,0.001251314,0.0,20.35,209.0,119.0,6
616,Artificial aged,0.0,0.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069999999999999,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,12.0,186.158439,144.789897,7
617,Artificial aged,0.0,0.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069999999999999,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,12.0,186.158439,144.789897,7
618,Artificial aged,0.0,0.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069999999999999,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,12.0,185.0,145.0,7
619,Artificial aged,0.0,0.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069999999999999,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,12.0,185.0,145.0,7
620,Artificial aged,0.0,0.984992496,0.0,0.0,0.0,0.0,0.0,0.00050025,0.00050025,0.0,0.0,0.001750875,0.0,0.0,0.006753377,0.00050025,0.0,0.0,0.0,0.004002001,0.0,0.00050025,0.0,0.00050025,0.0,9.75,162.5,119.0,7
621,Artificial aged,0.0,0.983237428,0.0,0.0,0.0,0.0,0.0,0.000500375,0.000500375,0.0,0.0,0.0017513129999999,0.0,0.0,0.005003753,0.000500375,0.0,0.0,0.0,0.0075056290000000015,0.0,0.000500375,0.0,0.000500375,0.0,12.2,281.5,260.0,7
622,Artificial aged,0.0,0.978734051,0.0,0.0,0.0,0.0,0.0,0.001501126,0.001501126,0.0,0.0,0.0017513129999999,0.0,0.0,0.0055041280000000005,0.002501876,0.0,0.0,0.0,0.007005254,0.0,0.000500375,0.0,0.001000751,0.0,9.75,276.0,216.5,7
623,Artificial aged,0.0,0.976488244,0.0,0.0,0.0,0.0,0.0,0.00050025,0.0010005,0.0,0.0,0.002501251,0.0,0.0,0.004252126,0.0010005,0.0,0.0,0.0,0.012506253,0.0,0.000750375,0.0,0.0010005,0.0,13.2,221.0,185.0,7
624,Artificial aged,0.0,0.931558935,0.0,0.0,0.0,0.0,0.0,0.002251351,0.0010006,0.0,0.0,0.002001201,0.0,0.0,0.0120072039999999,0.002751651,0.0,0.0,0.0,0.001751051,0.0,0.00025015,0.0,0.0450270159999999,0.001400841,14.05,375.0,315.0,7
625,Artificial aged,0.0,0.7995,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0025,0.0,0.0,0.0095,0.003,0.0,0.0,0.0,0.18,0.0,0.002,0.0,0.001,0.0,1.0,139.0,125.0,7
626,Artificial aged,0.0,0.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.006,0.0,0.0,0.0105,0.003,0.0,0.0,0.0,0.18,0.0,0.002,0.0,0.001,0.0,1.0,167.0,153.0,7
627,Artificial aged,0.0,0.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.012,0.0,0.0,0.0105,0.003,0.0,0.0,0.0,0.18,0.0,0.002,0.0,0.001,0.0,1.0,264.0,229.0,7
628,Artificial aged,0.0,0.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0025,0.0,0.0,0.011,0.003,0.0,0.0,0.0,0.22,0.0,0.002,0.0,0.001,0.0,0.5,139.0,139.0,7
629,Artificial aged,0.0,0.7545,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.006,0.0,0.0,0.011,0.003,0.0,0.0,0.0,0.22,0.0,0.002,0.0,0.001,0.0,0.5,160.0,160.0,7
630,Artificial aged,0.0,0.7495,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.011,0.0,0.0,0.011,0.003,0.0,0.0,0.0,0.22,0.0,0.002,0.0,0.001,0.0,0.5,236.0,236.0,7
631,Artificial aged,0.0,0.98075,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0035,0.0,0.0,0.00675,0.001,0.0,0.0,0.0,0.004,0.0,0.001,0.0,0.001,0.0,12.0,220.0,,7
632,Artificial aged,0.0,0.92495,0.0,0.0,0.0,0.0,0.0,0.0013,0.001,0.0,0.0,0.004,0.0,0.0,0.0139999999999999,0.0045,0.0,0.0,0.0,0.0035,0.0,0.00035,0.0,0.045,0.0014,15.0,395.0,,7
633,Solutionised  + Artificially peak aged,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,15.0,220.63222400000004,193.053196,2
634,Solutionised  + Artificially peak aged,0.0,0.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069999999999999,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,12.0,241.31649500000003,213.737467,2
635,Solutionised  + Artificially peak aged,0.0,0.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069999999999999,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,12.0,240.0,215.0,2
636,Solutionised  + Artificially peak aged,0.0,0.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069999999999999,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,12.0,240.0,215.0,2
637,Solutionised  + Artificially peak aged,0.0,0.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069999999999999,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,12.0,241.31649500000003,234.421738,2
638,Solutionised  + Artificially peak aged,0.0,0.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,15.0,220.0,195.0,2
639,Solutionised  + Artificially peak aged,0.0,0.9885,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,13.0,268.895523,227.526981,2
640,Solutionised  + Artificially peak aged,0.0,0.986993497,0.0,0.0,0.0,0.0,0.0,0.0,0.0010005,0.0,0.0,0.000750375,0.0,0.0,0.006753377,0.000250125,0.0,0.0,0.0,0.004002001,0.0,0.0,0.0,0.000250125,0.0,12.2,200.5,173.5,2
641,Solutionised  + Artificially peak aged,0.0,0.986232791,0.0,0.0,0.0,0.0,0.0,0.000250313,0.000500626,0.0,0.0,0.002002503,0.0,0.0,0.004755945,0.000500626,0.0,0.0,0.0,0.004505632,0.0,0.000500626,0.0,0.000750939,0.0,9.75,206.0,162.5,2
642,Solutionised  + Artificially peak aged,0.0,0.98581,0.0,0.0,0.0,0.0,0.0,0.0,0.00026000000000000003,0.0,0.0,0.0018,0.0,0.0,0.0055,0.0007,5e-05,0.0,0.0,0.0055,0.0,0.00018,0.0,0.0002,0.0,12.1,289.9,269.2,2
643,Solutionised  + Artificially peak aged,0.0,0.98581,0.0,0.0,0.0,0.0,0.0,0.0,0.00026000000000000003,0.0,0.0,0.0018,0.0,0.0,0.0055,0.0007,5e-05,0.0,0.0,0.0055,0.0,0.00018,0.0,0.0002,0.0,13.3,252.3,229.5,2
644,Solutionised  + Artificially peak aged,0.0,0.98581,0.0,0.0,0.0,0.0,0.0,0.0,0.00026000000000000003,0.0,0.0,0.0018,0.0,0.0,0.0055,0.0007,5e-05,0.0,0.0,0.0055,0.0,0.00018,0.0,0.0002,0.0,13.9,290.4,267.5,2
645,Solutionised  + Artificially peak aged,0.0,0.98581,0.0,0.0,0.0,0.0,0.0,0.0,0.00026000000000000003,0.0,0.0,0.0018,0.0,0.0,0.0055,0.0007,5e-05,0.0,0.0,0.0055,0.0,0.00018,0.0,0.0002,0.0,14.1,281.6,271.3,2
646,Solutionised  + Artificially peak aged,0.0,0.98581,0.0,0.0,0.0,0.0,0.0,0.0,0.00026000000000000003,0.0,0.0,0.0018,0.0,0.0,0.0055,0.0007,5e-05,0.0,0.0,0.0055,0.0,0.00018,0.0,0.0002,0.0,16.1,275.6,257.0,2
647,Solutionised  + Artificially peak aged,0.0,0.98581,0.0,0.0,0.0,0.0,0.0,0.0,0.00026000000000000003,0.0,0.0,0.0018,0.0,0.0,0.0055,0.0007,5e-05,0.0,0.0,0.0055,0.0,0.00018,0.0,0.0002,0.0,25.1,202.3,128.5,2
648,Solutionised  + Artificially peak aged,0.0,0.984992496,0.0,0.0,0.0,0.0,0.0,0.00050025,0.00050025,0.0,0.0,0.001750875,0.0,0.0,0.006753377,0.00050025,0.0,0.0,0.0,0.004002001,0.0,0.00050025,0.0,0.00050025,0.0,11.0,222.0,184.0,2
649,Solutionised  + Artificially peak aged,0.0,0.9845,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0025,0.0,0.0,0.0069,0.0045,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0004,0.0,24.4,303.0,189.0,2
650,Solutionised  + Artificially peak aged,0.0,0.9831,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.0,0.0,0.0019,0.0,0.0,0.0074,0.0003,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,7.0,250.0,230.0,2
651,Solutionised  + Artificially peak aged,0.0,0.9815,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,17.0,330.948336,296.474551,2
652,Solutionised  + Artificially peak aged,0.0,0.9815,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,2.0,232.0,,2
653,Solutionised  + Artificially peak aged,0.0,0.981,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,12.0,310.0,,2
654,Solutionised  + Artificially peak aged,0.0,0.98075,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0035,0.0,0.0,0.00675,0.001,0.0,0.0,0.0,0.004,0.0,0.001,0.0,0.001,0.0,12.0,240.0,,2
655,Solutionised  + Artificially peak aged,0.0,0.9797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0056,0.0047,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,9.0,310.0,280.0,2
656,Solutionised  + Artificially peak aged,0.0,0.9795,0.0,0.0,0.0,0.0,0.0,0.002,0.0025,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,12.0,310.264065,275.79028,2
657,Solutionised  + Artificially peak aged,0.0,0.9793,0.0,0.0,0.0,0.0,0.0,0.002,0.0027,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,17.5,325.3,298.0,2
658,Solutionised  + Artificially peak aged,0.0,0.9793,0.0,0.0,0.0,0.0,0.0,0.002,0.0027,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,17.5,325.3,298.0,2
659,Solutionised  + Artificially peak aged,0.0,0.9792,0.0,0.0,0.0,0.0,0.0,0.002,0.0028,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,12.0,310.0,275.0,2
660,Solutionised  + Artificially peak aged,0.0,0.97877,0.0,0.0,0.0,0.0,0.0,0.0005,0.0024,0.0,0.0,0.002,0.0001,0.0,0.0093,0.0001,0.0,0.0,0.0,0.0066,0.0,0.00013000000000000002,0.0001,0.0,0.0,16.6,365.0,322.0,2
661,Solutionised  + Artificially peak aged,0.0,0.978734051,0.0,0.0,0.0,0.0,0.0,0.001501126,0.001501126,0.0,0.0,0.0017513129999999,0.0,0.0,0.0055041280000000005,0.002501876,0.0,0.0,0.0,0.007005254,0.0,0.000500375,0.0,0.001000751,0.0,9.75,292.5,243.5,2
662,Solutionised  + Artificially peak aged,0.0,0.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,13.0,337.843093,296.474551,2
663,Solutionised  + Artificially peak aged,0.0,0.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,14.0,310.0,285.0,2
664,Solutionised  + Artificially peak aged,0.0,0.9775,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0069999999999999,0.0,0.0,0.0,0.0,0.0,13.0,255.106009,220.63222400000004,2
665,Solutionised  + Artificially peak aged,0.0,0.976488244,0.0,0.0,0.0,0.0,0.0,0.00050025,0.0010005,0.0,0.0,0.002501251,0.0,0.0,0.004252126,0.0010005,0.0,0.0,0.0,0.012506253,0.0,0.000750375,0.0,0.0010005,0.0,12.2,265.5,211.0,2
666,Solutionised  + Artificially peak aged,0.0,0.9764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0064,0.0052,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,10.0,385.0,370.0,2
667,Solutionised  + Artificially peak aged,0.0,0.9763,0.0,0.0,0.0,0.0,0.0,0.0,0.0022,0.0,0.0,0.0035,0.0,0.0,0.011,0.0012,0.0,0.0,0.0,0.0058,0.0,0.0,0.0,0.0,0.0,26.0,283.0,235.0,2
668,Solutionised  + Artificially peak aged,0.0,0.9763,0.0,0.0,0.0,0.0,0.0,0.0,0.0022,0.0,0.0,0.0035,0.0,0.0,0.011,0.0012,0.0,0.0,0.0,0.0058,0.0,0.0,0.0,0.0,0.0,26.0,283.0,235.0,2
669,Solutionised  + Artificially peak aged,0.0,0.9754,0.0,0.0,0.0,0.0,0.0,0.0016,0.0031,0.0,0.0,0.0025,0.0,0.0,0.0099,0.0008,0.0,0.0,0.0,0.0066,0.0,0.0,0.0,0.0001,0.0,,300.0,,2
670,Solutionised  + Artificially peak aged,0.0,0.97458,0.0,0.0,0.0,0.0,0.0,0.0,0.00022,0.0,0.0,0.0016,0.0,0.0,0.0076,0.0056,4e-05,0.0,0.0,0.01,0.0,0.0002299999999999,0.0,0.00013000000000000002,0.0,13.0,298.3,282.0,2
671,Solutionised  + Artificially peak aged,0.0,0.97458,0.0,0.0,0.0,0.0,0.0,0.0,0.00022,0.0,0.0,0.0016,0.0,0.0,0.0076,0.0056,4e-05,0.0,0.0,0.01,0.0,0.0002299999999999,0.0,0.00013000000000000002,0.0,14.8,330.5,309.6,2
672,Solutionised  + Artificially peak aged,0.0,0.97458,0.0,0.0,0.0,0.0,0.0,0.0,0.00022,0.0,0.0,0.0016,0.0,0.0,0.0076,0.0056,4e-05,0.0,0.0,0.01,0.0,0.0002299999999999,0.0,0.00013000000000000002,0.0,15.4,333.7,314.9,2
673,Solutionised  + Artificially peak aged,0.0,0.97458,0.0,0.0,0.0,0.0,0.0,0.0,0.00022,0.0,0.0,0.0016,0.0,0.0,0.0076,0.0056,4e-05,0.0,0.0,0.01,0.0,0.0002299999999999,0.0,0.00013000000000000002,0.0,15.9,338.1,299.9,2
674,Solutionised  + Artificially peak aged,0.0,0.97458,0.0,0.0,0.0,0.0,0.0,0.0,0.00022,0.0,0.0,0.0016,0.0,0.0,0.0076,0.0056,4e-05,0.0,0.0,0.01,0.0,0.0002299999999999,0.0,0.00013000000000000002,0.0,16.8,306.0,276.7,2
675,Solutionised  + Artificially peak aged,0.0,0.97458,0.0,0.0,0.0,0.0,0.0,0.0,0.00022,0.0,0.0,0.0016,0.0,0.0,0.0076,0.0056,4e-05,0.0,0.0,0.01,0.0,0.0002299999999999,0.0,0.00013000000000000002,0.0,29.2,246.2,165.0,2
676,Solutionised  + Artificially peak aged,0.0,0.973021673,0.0,0.0,0.0,0.0,0.0,0.00195205,0.002752891,0.0,0.0,0.0035036790000000004,0.0,0.0,0.010010511,0.0007507880000000001,0.0,0.0,0.0,0.006006307,0.0,0.0007507880000000001,0.0,0.001251314,0.0,12.2,314.0,260.0,2
677,Solutionised  + Artificially peak aged,0.0,0.97298,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.001,0.0,0.0,0.0121,0.001,0.0,0.0,0.0,0.0129,0.0,0.0,0.0,1e-05,0.0,12.3,302.0,231.0,2
678,Solutionised  + Artificially peak aged,0.0,0.972486243,0.0,0.0,0.0,0.0,0.0,0.002501251,0.001750875,0.0,0.0,0.0050025009999999,0.0,0.0,0.006253127,0.0010005,0.0,0.0,0.0,0.009004502,0.0,0.000750375,0.0,0.001250625,0.0,12.2,328.0,276.0,2
679,Solutionised  + Artificially peak aged,0.0,0.972472472,0.0,0.0,0.0,0.0,0.0,0.000500501,0.003753754,0.0,0.0,0.0025025029999999,0.0,0.0,0.0060060059999999,0.005005005,0.0,0.0,0.0,0.008008008,0.0,0.000500501,0.0,0.001251251,0.0,12.35,343.0,310.5,2
680,Solutionised  + Artificially peak aged,0.0,0.97102,0.0,0.0,0.0,0.0,0.0,0.00021,0.00321,0.0,0.0,0.00456,0.0,0.0,0.0091,0.00212,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.00178,0.0,24.6,205.0,85.0,2
681,Solutionised  + Artificially peak aged,0.0,0.97062,0.0,0.0,0.0,0.0,0.0,0.0035,0.0035,0.0,0.0,0.0016,0.0,0.0,0.0107,0.0015,7e-05,0.0,0.0,0.0078,0.0,0.00029,0.0,0.00042,0.0,14.4,348.8,329.35,2
682,Solutionised  + Artificially peak aged,0.0,0.97062,0.0,0.0,0.0,0.0,0.0,0.0035,0.0035,0.0,0.0,0.0016,0.0,0.0,0.0107,0.0015,7e-05,0.0,0.0,0.0078,0.0,0.00029,0.0,0.00042,0.0,14.8,349.0,331.26,2
683,Solutionised  + Artificially peak aged,0.0,0.97062,0.0,0.0,0.0,0.0,0.0,0.0035,0.0035,0.0,0.0,0.0016,0.0,0.0,0.0107,0.0015,7e-05,0.0,0.0,0.0078,0.0,0.00029,0.0,0.00042,0.0,15.2,353.9,326.5,2
684,Solutionised  + Artificially peak aged,0.0,0.97062,0.0,0.0,0.0,0.0,0.0,0.0035,0.0035,0.0,0.0,0.0016,0.0,0.0,0.0107,0.0015,7e-05,0.0,0.0,0.0078,0.0,0.00029,0.0,0.00042,0.0,19.7,320.0,274.2,2
685,Solutionised  + Artificially peak aged,0.0,0.97062,0.0,0.0,0.0,0.0,0.0,0.0035,0.0035,0.0,0.0,0.0016,0.0,0.0,0.0107,0.0015,7e-05,0.0,0.0,0.0078,0.0,0.00029,0.0,0.00042,0.0,29.7,295.0,206.7,2
686,Solutionised  + Artificially peak aged,0.0,0.97062,0.0,0.0,0.0,0.0,0.0,0.0035,0.0035,0.0,0.0,0.0016,0.0,0.0,0.0107,0.0015,7e-05,0.0,0.0,0.0078,0.0,0.00029,0.0,0.00042,0.0,33.5,270.5,163.2,2
687,Solutionised  + Artificially peak aged,0.0,0.9705,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,385.0,290.0,2
688,Solutionised  + Artificially peak aged,0.0,0.9705,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,385.0,290.0,2
689,Solutionised  + Artificially peak aged,0.0,0.9699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.0276,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0014,2.0,404.0,366.0,2
690,Solutionised  + Artificially peak aged,0.0,0.9699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.0276,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0014,2.0,404.0,366.0,2
691,Solutionised  + Artificially peak aged,0.0,0.9695,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.008,0.0069999999999999,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,12.0,393.001149,358.5273640000001,2
692,Solutionised  + Artificially peak aged,0.0,0.968468468,0.0,0.0,0.0,0.0,0.0,0.000500501,0.003753754,0.0,0.0,0.0025025029999999,0.0,0.0,0.008008008,0.005005005,0.0,0.0,0.0,0.01001001,0.0,0.000500501,0.0,0.001251251,0.0,11.5,382.5,362.0,2
693,Solutionised  + Artificially peak aged,0.0,0.968355,0.0,4.5e-05,0.0,0.0,0.0,0.0015,0.00275,0.0,0.0,0.0069999999999999,0.0003,0.0,0.01,0.0015,0.0,0.0,0.0,0.006,0.0,0.0015,0.00105,0.0,0.0,16.5,365.0,322.0,2
694,Solutionised  + Artificially peak aged,0.0,0.968355,0.0,4.5e-05,0.0,0.0,0.0,0.0015,0.00275,0.0,0.0,0.0069999999999999,0.0003,0.0,0.01,0.0015,0.0,0.0,0.0,0.006,0.0,0.0015,0.00105,0.0,0.0,16.5,365.0,322.0,2
695,Solutionised  + Artificially peak aged,0.0,0.96822617,0.0,0.0,0.0,0.0,0.0,0.001250938,0.000500375,0.0,0.0,0.002501876,0.0,0.0,0.009006755,0.007005254,0.0,0.0,0.0,0.010007506,0.0,0.000500375,0.0,0.001000751,0.0,9.75,319.5,260.0,2
696,Solutionised  + Artificially peak aged,0.0,0.9682,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0,0.0,0.0,0.0,0.0,0.008,0.0069999999999999,0.0,0.0,0.0,0.0139999999999999,0.0,0.0,0.0,0.0,0.0,10.0,380.0,350.0,2
